snapshot_date,portfolio_id,client_id,instrument_id,instrument_name,asset_class,sub_asset_class,sector,region,instrument_ccy,quantity,price_local,market_value_local,portfolio_ccy,market_value_base,market_value_usd,weight_pct,avg_cost_local,cost_basis_base,unrealised_pnl_base,unrealised_pnl_pct,lending_value_base,advance_rate_pct,liquidity_tier,valuation_date,acquired_date
2026-03-31,PF-0004,CL-0002,SYN-AL-0308,Unlisted Holding - Aranya Technologies Pte Ltd,Alternatives,Private Equity,Information Technology,Singapore,USD,380000,84.0,31920000.0,USD,31920000.0,31920000.0,100.0,18.5,7030000.0,24890000.0,354.05,0.0,0.0,Illiquid,2025-09-30,2016-04-01
2026-06-30,PF-0004,CL-0002,SYN-AL-0308,Unlisted Holding - Aranya Technologies Pte Ltd,Alternatives,Private Equity,Information Technology,Singapore,USD,380000,84.0,31920000.0,USD,31920000.0,31920000.0,100.0,18.5,7030000.0,24890000.0,354.05,0.0,0.0,Illiquid,2025-09-30,2016-04-01
2026-08-26,PF-0004,CL-0002,SYN-AL-0308,Unlisted Holding - Aranya Technologies Pte Ltd,Alternatives,Private Equity,Information Technology,Singapore,USD,380000,84.0,31920000.0,USD,31920000.0,31920000.0,100.0,18.5,7030000.0,24890000.0,354.05,0.0,0.0,Illiquid,2025-09-30,2016-04-01
2025-12-31,PF-0005,CL-0003,SYN-EQ-0010,Global Luxury and Consumer Brands Fund,Equity,Developed Market Equity,Consumer Discretionary,Europe,EUR,22000,264.8,5825600.0,EUR,5825600.0,6757696.0,28.7354,198.4,4364800.0,1460800.0,33.47,3786640.0,65.0,Daily,2025-12-31,2026-02-16
2025-12-31,PF-0005,CL-0003,SYN-ST-0107,Nordvind Industrial AB,Equity,Single Stock,Industrials,Europe,EUR,9000,412.3,3710700.0,EUR,3710700.0,4304412.0,18.3034,,,,,1855350.0,50.0,Daily,2025-12-31,2026-02-16
2025-12-31,PF-0005,CL-0003,SYN-EQ-0004,European Equity Fund,Equity,Developed Market Equity,Diversified,Europe,EUR,18000,178.2,3207600.0,EUR,3207600.0,3720816.0,15.8218,151.6,2728800.0,478800.0,17.55,2084940.0,65.0,Daily,2025-12-31,2026-02-16
2025-12-31,PF-0005,CL-0003,SYN-EQ-0003,US Technology Leaders Fund,Equity,Developed Market Equity,Information Technology,North America,USD,4000,512.8,2051200.0,EUR,1768275.86,2051200.0,8.7222,388.9,1358602.62,409673.24,30.15,1149379.31,65.0,Daily,2025-12-31,2026-02-16
2025-12-31,PF-0005,CL-0003,SYN-SP-0506,"Autocallable ref. Asia Banks Basket, 7.80% p.a.",Structured Products,Yield Enhancement,,Asia,USD,12000,100.0,1200000.0,EUR,1034482.76,1200000.0,5.1027,100.0,1048034.93,-13552.18,-1.29,310344.83,30.0,Illiquid,2025-12-31,2026-02-16
2025-12-31,PF-0005,CL-0003,SYN-FI-0209,EUR Investment Grade Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Europe,EUR,20000,99.8,1996000.0,EUR,1996000.0,2315360.0,9.8455,104.2,2084000.0,-88000.0,-4.22,1497000.0,75.0,Daily,2025-12-31,2026-02-16
2025-12-31,PF-0005,CL-0003,SYN-AL-0304,Harborline Long Short Equity Fund,Alternatives,Hedge Fund,Equity Long Short,Global,USD,1100,1240.0,1364000.0,EUR,1175862.07,1364000.0,5.8001,1088.0,1045240.17,130621.89,12.5,352758.62,30.0,Monthly,2025-12-31,2026-02-16
2025-12-31,PF-0005,CL-0003,SYN-CA-0604,EUR Call Deposit,Cash and Equivalents,Deposit,Cash,Europe,EUR,900000,1.0,900000.0,EUR,900000.0,1044000.0,4.4393,1.0,900000.0,0.0,0.0,810000.0,90.0,Daily,2025-12-31,2026-02-16
2025-12-31,PF-0005,CL-0003,SYN-CA-0605,CHF Call Deposit,Cash and Equivalents,Deposit,Cash,Europe,CHF,600000,1.0,600000.0,EUR,654735.92,759493.67,3.2296,1.0,655021.83,-285.91,-0.04,589262.33,90.0,Daily,2025-12-31,2026-02-16
2026-02-27,PF-0005,CL-0003,SYN-EQ-0010,Global Luxury and Consumer Brands Fund,Equity,Developed Market Equity,Consumer Discretionary,Europe,EUR,22000,271.2,5966400.0,EUR,5966400.0,6831528.0,28.6148,198.4,4364800.0,1601600.0,36.69,3878160.0,65.0,Daily,2026-02-27,2026-02-16
2026-02-27,PF-0005,CL-0003,SYN-ST-0107,Nordvind Industrial AB,Equity,Single Stock,Industrials,Europe,EUR,9000,421.8,3796200.0,EUR,3796200.0,4346649.0,18.2065,,,,,1898100.0,50.0,Daily,2026-02-27,2026-02-16
2026-02-27,PF-0005,CL-0003,SYN-EQ-0004,European Equity Fund,Equity,Developed Market Equity,Diversified,Europe,EUR,18000,182.4,3283200.0,EUR,3283200.0,3759264.0,15.7462,151.6,2728800.0,554400.0,20.32,2134080.0,65.0,Daily,2026-02-27,2026-02-16
2026-02-27,PF-0005,CL-0003,SYN-EQ-0003,US Technology Leaders Fund,Equity,Developed Market Equity,Information Technology,North America,USD,4000,556.4,2225600.0,EUR,1943755.46,2225600.0,9.3222,388.9,1358602.62,585152.84,43.07,1263441.05,65.0,Daily,2026-02-27,2026-02-16
2026-02-27,PF-0005,CL-0003,SYN-SP-0506,"Autocallable ref. Asia Banks Basket, 7.80% p.a.",Structured Products,Yield Enhancement,,Asia,USD,12000,101.4,1216800.0,EUR,1062707.42,1216800.0,5.0967,100.0,1048034.93,14672.49,1.4,318812.23,30.0,Illiquid,2026-02-27,2026-02-16
2026-02-27,PF-0005,CL-0003,SYN-FI-0209,EUR Investment Grade Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Europe,EUR,20000,100.4,2008000.0,EUR,2008000.0,2299160.0,9.6304,104.2,2084000.0,-76000.0,-3.65,1506000.0,75.0,Daily,2026-02-27,2026-02-16
2026-02-27,PF-0005,CL-0003,SYN-AL-0304,Harborline Long Short Equity Fund,Alternatives,Hedge Fund,Equity Long Short,Global,USD,1100,1286.0,1414600.0,EUR,1235458.52,1414600.0,5.9252,1088.0,1045240.17,190218.34,18.2,370637.55,30.0,Monthly,2026-02-27,2026-02-16
2026-02-27,PF-0005,CL-0003,SYN-CA-0604,EUR Call Deposit,Cash and Equivalents,Deposit,Cash,Europe,EUR,900000,1.0,900000.0,EUR,900000.0,1030500.0,4.3164,1.0,900000.0,0.0,0.0,810000.0,90.0,Daily,2026-02-27,2026-02-16
2026-02-27,PF-0005,CL-0003,SYN-CA-0605,CHF Call Deposit,Cash and Equivalents,Deposit,Cash,Europe,CHF,600000,1.0,600000.0,EUR,655021.83,750000.0,3.1415,1.0,655021.83,0.0,0.0,589519.65,90.0,Daily,2026-02-27,2026-02-16
2026-03-31,PF-0005,CL-0003,SYN-EQ-0010,Global Luxury and Consumer Brands Fund,Equity,Developed Market Equity,Consumer Discretionary,Europe,EUR,22000,249.4,5486800.0,EUR,5486800.0,6117782.0,27.6146,198.4,4364800.0,1122000.0,25.71,3566420.0,65.0,Daily,2026-03-31,2026-02-16
2026-03-31,PF-0005,CL-0003,SYN-ST-0107,Nordvind Industrial AB,Equity,Single Stock,Industrials,Europe,EUR,9000,398.6,3587400.0,EUR,3587400.0,3999951.0,18.0551,,,,,1793700.0,50.0,Daily,2026-03-31,2026-02-16
2026-03-31,PF-0005,CL-0003,SYN-EQ-0004,European Equity Fund,Equity,Developed Market Equity,Diversified,Europe,EUR,18000,175.1,3151800.0,EUR,3151800.0,3514257.0,15.8627,151.6,2728800.0,423000.0,15.5,2048670.0,65.0,Daily,2026-03-31,2026-02-16
2026-03-31,PF-0005,CL-0003,SYN-EQ-0003,US Technology Leaders Fund,Equity,Developed Market Equity,Information Technology,North America,USD,4000,539.1,2156400.0,EUR,1933991.03,2156400.0,9.7336,388.9,1358602.62,575388.41,42.35,1257094.17,65.0,Daily,2026-03-31,2026-02-16
2026-03-31,PF-0005,CL-0003,SYN-SP-0506,"Autocallable ref. Asia Banks Basket, 7.80% p.a.",Structured Products,Yield Enhancement,,Asia,USD,12000,96.2,1154400.0,EUR,1035336.32,1154400.0,5.2108,100.0,1048034.93,-12698.61,-1.21,310600.9,30.0,Illiquid,2026-03-31,2026-02-16
2026-03-31,PF-0005,CL-0003,SYN-FI-0209,EUR Investment Grade Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Europe,EUR,20000,95.6,1912000.0,EUR,1912000.0,2131880.0,9.6229,104.2,2084000.0,-172000.0,-8.25,1434000.0,75.0,Daily,2026-03-31,2026-02-16
2026-03-31,PF-0005,CL-0003,SYN-AL-0304,Harborline Long Short Equity Fund,Alternatives,Hedge Fund,Equity Long Short,Global,USD,1100,1218.0,1339800.0,EUR,1201614.35,1339800.0,6.0476,1088.0,1045240.17,156374.18,14.96,360484.3,30.0,Monthly,2026-03-31,2026-02-16
2026-03-31,PF-0005,CL-0003,SYN-CA-0604,EUR Call Deposit,Cash and Equivalents,Deposit,Cash,Europe,EUR,900000,1.0,900000.0,EUR,900000.0,1003500.0,4.5296,1.0,900000.0,0.0,0.0,810000.0,90.0,Daily,2026-03-31,2026-02-16
2026-03-31,PF-0005,CL-0003,SYN-CA-0605,CHF Call Deposit,Cash and Equivalents,Deposit,Cash,Europe,CHF,600000,1.0,600000.0,EUR,660265.76,736196.32,3.3231,1.0,655021.83,5243.92,0.8,594239.18,90.0,Daily,2026-03-31,2026-02-16
2026-06-30,PF-0005,CL-0003,SYN-EQ-0010,Global Luxury and Consumer Brands Fund,Equity,Developed Market Equity,Consumer Discretionary,Europe,EUR,22000,244.1,5370200.0,EUR,5370200.0,5896479.6,26.6004,198.4,4364800.0,1005400.0,23.03,3490630.0,65.0,Daily,2026-06-30,2026-02-16
2026-06-30,PF-0005,CL-0003,SYN-ST-0107,Nordvind Industrial AB,Equity,Single Stock,Industrials,Europe,EUR,9000,409.2,3682800.0,EUR,3682800.0,4043714.4,18.2421,,,,,1841400.0,50.0,Daily,2026-06-30,2026-02-16
2026-06-30,PF-0005,CL-0003,SYN-EQ-0004,European Equity Fund,Equity,Developed Market Equity,Diversified,Europe,EUR,18000,181.9,3274200.0,EUR,3274200.0,3595071.6,16.2182,151.6,2728800.0,545400.0,19.99,2128230.0,65.0,Daily,2026-06-30,2026-02-16
2026-06-30,PF-0005,CL-0003,SYN-EQ-0003,US Technology Leaders Fund,Equity,Developed Market Equity,Information Technology,North America,USD,4000,573.6,2294400.0,EUR,2089617.49,2294400.0,10.3506,388.9,1358602.62,731014.87,53.81,1358251.37,65.0,Daily,2026-06-30,2026-02-16
2026-06-30,PF-0005,CL-0003,SYN-SP-0506,"Autocallable ref. Asia Banks Basket, 7.80% p.a.",Structured Products,Yield Enhancement,,Asia,USD,12000,98.8,1185600.0,EUR,1079781.42,1185600.0,5.3485,100.0,1048034.93,31746.49,3.03,323934.43,30.0,Illiquid,2026-06-30,2026-02-16
2026-06-30,PF-0005,CL-0003,SYN-FI-0209,EUR Investment Grade Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Europe,EUR,20000,93.8,1876000.0,EUR,1876000.0,2059848.0,9.2924,104.2,2084000.0,-208000.0,-9.98,1407000.0,75.0,Daily,2026-06-30,2026-02-16
2026-06-30,PF-0005,CL-0003,SYN-AL-0304,Harborline Long Short Equity Fund,Alternatives,Hedge Fund,Equity Long Short,Global,USD,1100,1252.0,1377200.0,EUR,1254280.51,1377200.0,6.2129,1088.0,1045240.17,209040.34,20.0,376284.15,30.0,Monthly,2026-06-30,2026-02-16
2026-06-30,PF-0005,CL-0003,SYN-CA-0604,EUR Call Deposit,Cash and Equivalents,Deposit,Cash,Europe,EUR,900000,1.0,900000.0,EUR,900000.0,988200.0,4.458,1.0,900000.0,0.0,0.0,810000.0,90.0,Daily,2026-06-30,2026-02-16
2026-06-30,PF-0005,CL-0003,SYN-CA-0605,CHF Call Deposit,Cash and Equivalents,Deposit,Cash,Europe,CHF,600000,1.0,600000.0,EUR,661559.43,726392.25,3.2769,1.0,655021.83,6537.59,1.0,595403.49,90.0,Daily,2026-06-30,2026-02-16
2026-08-26,PF-0005,CL-0003,SYN-EQ-0010,Global Luxury and Consumer Brands Fund,Equity,Developed Market Equity,Consumer Discretionary,Europe,EUR,22000,240.6,5293200.0,EUR,5293200.0,5780174.4,26.059,198.4,4364800.0,928400.0,21.27,3440580.0,65.0,Daily,2026-08-26,2026-02-16
2026-08-26,PF-0005,CL-0003,SYN-ST-0107,Nordvind Industrial AB,Equity,Single Stock,Industrials,Europe,EUR,9000,414.7,3732300.0,EUR,3732300.0,4075671.6,18.3745,,,,,1866150.0,50.0,Daily,2026-08-26,2026-02-16
2026-08-26,PF-0005,CL-0003,SYN-EQ-0004,European Equity Fund,Equity,Developed Market Equity,Diversified,Europe,EUR,18000,184.5,3321000.0,EUR,3321000.0,3626532.0,16.3496,151.6,2728800.0,592200.0,21.7,2158650.0,65.0,Daily,2026-08-26,2026-02-16
2026-08-26,PF-0005,CL-0003,SYN-EQ-0003,US Technology Leaders Fund,Equity,Developed Market Equity,Information Technology,North America,USD,4000,592.1,2368400.0,EUR,2168864.47,2368400.0,10.6775,388.9,1358602.62,810261.85,59.64,1409761.9,65.0,Daily,2026-08-26,2026-02-16
2026-08-26,PF-0005,CL-0003,SYN-SP-0506,"Autocallable ref. Asia Banks Basket, 7.80% p.a.",Structured Products,Yield Enhancement,,Asia,USD,12000,99.6,1195200.0,EUR,1094505.49,1195200.0,5.3884,100.0,1048034.93,46470.56,4.43,328351.65,30.0,Illiquid,2026-08-26,2026-02-16
2026-08-26,PF-0005,CL-0003,SYN-FI-0209,EUR Investment Grade Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Europe,EUR,20000,92.9,1858000.0,EUR,1858000.0,2028936.0,9.1471,104.2,2084000.0,-226000.0,-10.84,1393500.0,75.0,Daily,2026-08-26,2026-02-16
2026-08-26,PF-0005,CL-0003,SYN-AL-0304,Harborline Long Short Equity Fund,Alternatives,Hedge Fund,Equity Long Short,Global,USD,1100,1274.0,1401400.0,EUR,1283333.33,1401400.0,6.318,1088.0,1045240.17,238093.16,22.78,385000.0,30.0,Monthly,2026-08-26,2026-02-16
2026-08-26,PF-0005,CL-0003,SYN-CA-0604,EUR Call Deposit,Cash and Equivalents,Deposit,Cash,Europe,EUR,900000,1.0,900000.0,EUR,900000.0,982800.0,4.4308,1.0,900000.0,0.0,0.0,810000.0,90.0,Daily,2026-08-26,2026-02-16
2026-08-26,PF-0005,CL-0003,SYN-CA-0605,CHF Call Deposit,Cash and Equivalents,Deposit,Cash,Europe,CHF,600000,1.0,600000.0,EUR,661192.0,722021.66,3.2551,1.0,655021.83,6170.16,0.94,595072.8,90.0,Daily,2026-08-26,2026-02-16
2025-12-31,PF-0006,CL-0004,SYN-FI-0201,US Treasury 2.375% due 2045,Fixed Income,Government Bond,Sovereign,North America,USD,90000,68.4,6156000.0,USD,6156000.0,6156000.0,17.1861,94.6,8514000.0,-2358000.0,-27.7,5540400.0,90.0,Daily,2025-12-31,2020-08-12
2025-12-31,PF-0006,CL-0004,SYN-FI-0203,Global Investment Grade Corporate Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Global,USD,55000,102.4,5632000.0,USD,5632000.0,5632000.0,15.7232,104.8,5764000.0,-132000.0,-2.29,4224000.0,75.0,Daily,2025-12-31,2019-05-30
2025-12-31,PF-0006,CL-0004,SYN-FI-0204,Asia Investment Grade Credit Fund,Fixed Income,Investment Grade Credit,Corporate,Asia,USD,50000,98.6,4930000.0,USD,4930000.0,4930000.0,13.7634,100.2,5010000.0,-80000.0,-1.6,3697500.0,75.0,Daily,2025-12-31,2021-01-18
2025-12-31,PF-0006,CL-0004,SYN-FI-0206,Pacific Rim Bank 4.75% Perpetual,Fixed Income,Subordinated Perpetual,Financials,Asia,USD,45000,96.8,4356000.0,USD,4356000.0,4356000.0,12.1609,99.4,4473000.0,-117000.0,-2.62,2178000.0,50.0,Weekly,2025-12-31,2021-06-24
2025-12-31,PF-0006,CL-0004,SYN-FI-0210,Emerging Market Sovereign Bond Fund,Fixed Income,Emerging Market Debt,Sovereign,Emerging Markets,USD,30000,92.6,2778000.0,USD,2778000.0,2778000.0,7.7555,96.1,2883000.0,-105000.0,-3.64,1527900.0,55.0,Daily,2025-12-31,2022-09-13
2025-12-31,PF-0006,CL-0004,SYN-EQ-0024,Singapore REIT Income Fund,Equity,Real Estate Securities,Real Estate,Singapore,SGD,40000,118.5,4740000.0,USD,3674418.6,3674418.6,10.2581,128.4,3981395.35,-306976.74,-7.71,2020930.23,55.0,Daily,2025-12-31,2018-03-06
2025-12-31,PF-0006,CL-0004,SYN-EQ-0009,Global Listed Infrastructure Fund,Equity,Developed Market Equity,Utilities,Global,USD,20000,132.4,2648000.0,USD,2648000.0,2648000.0,7.3926,108.2,2164000.0,484000.0,22.37,1721200.0,65.0,Daily,2025-12-31,2019-11-21
2025-12-31,PF-0006,CL-0004,SYN-EQ-0001,Global Developed Equity Index Fund,Equity,Developed Market Equity,Diversified,Global,USD,8000,218.4,1747200.0,USD,1747200.0,1747200.0,4.8778,168.9,1351200.0,396000.0,29.31,1135680.0,65.0,Daily,2025-12-31,2016-07-04
2025-12-31,PF-0006,CL-0004,SYN-AL-0309,Global Infrastructure Debt Fund,Alternatives,Private Credit,Infrastructure,Global,USD,18000,104.2,1875600.0,USD,1875600.0,1875600.0,5.2362,100.0,1800000.0,75600.0,4.2,0.0,0.0,Quarterly Gate,2025-12-31,2023-04-17
2025-12-31,PF-0006,CL-0004,SYN-CA-0601,USD Call Deposit,Cash and Equivalents,Deposit,Cash,Global,USD,1200000,1.0,1200000.0,USD,1200000.0,1200000.0,3.3501,1.0,1200000.0,0.0,0.0,1080000.0,90.0,Daily,2025-12-31,2012-07-01
2025-12-31,PF-0006,CL-0004,SYN-CA-0607,USD Money Market Fund,Cash and Equivalents,Money Market,Cash,Global,USD,8000,102.8,822400.0,USD,822400.0,822400.0,2.2959,96.4,771200.0,51200.0,6.64,740160.0,90.0,Daily,2025-12-31,2022-01-10
2026-02-27,PF-0006,CL-0004,SYN-FI-0201,US Treasury 2.375% due 2045,Fixed Income,Government Bond,Sovereign,North America,USD,90000,70.1,6309000.0,USD,6309000.0,6309000.0,17.4193,94.6,8514000.0,-2205000.0,-25.9,5678100.0,90.0,Daily,2026-02-27,2020-08-12
2026-02-27,PF-0006,CL-0004,SYN-FI-0203,Global Investment Grade Corporate Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Global,USD,55000,103.2,5676000.0,USD,5676000.0,5676000.0,15.6715,104.8,5764000.0,-88000.0,-1.53,4257000.0,75.0,Daily,2026-02-27,2019-05-30
2026-02-27,PF-0006,CL-0004,SYN-FI-0204,Asia Investment Grade Credit Fund,Fixed Income,Investment Grade Credit,Corporate,Asia,USD,50000,99.3,4965000.0,USD,4965000.0,4965000.0,13.7084,100.2,5010000.0,-45000.0,-0.9,3723750.0,75.0,Daily,2026-02-27,2021-01-18
2026-02-27,PF-0006,CL-0004,SYN-FI-0206,Pacific Rim Bank 4.75% Perpetual,Fixed Income,Subordinated Perpetual,Financials,Asia,USD,45000,97.9,4405500.0,USD,4405500.0,4405500.0,12.1637,99.4,4473000.0,-67500.0,-1.51,2202750.0,50.0,Weekly,2026-02-27,2021-06-24
2026-02-27,PF-0006,CL-0004,SYN-FI-0210,Emerging Market Sovereign Bond Fund,Fixed Income,Emerging Market Debt,Sovereign,Emerging Markets,USD,30000,93.8,2814000.0,USD,2814000.0,2814000.0,7.7695,96.1,2883000.0,-69000.0,-2.39,1547700.0,55.0,Daily,2026-02-27,2022-09-13
2026-02-27,PF-0006,CL-0004,SYN-EQ-0024,Singapore REIT Income Fund,Equity,Real Estate Securities,Real Estate,Singapore,SGD,40000,119.1,4764000.0,USD,3636641.22,3636641.22,10.0408,128.4,3981395.35,-344754.13,-8.66,2000152.67,55.0,Daily,2026-02-27,2018-03-06
2026-02-27,PF-0006,CL-0004,SYN-EQ-0009,Global Listed Infrastructure Fund,Equity,Developed Market Equity,Utilities,Global,USD,20000,134.1,2682000.0,USD,2682000.0,2682000.0,7.405,108.2,2164000.0,518000.0,23.94,1743300.0,65.0,Daily,2026-02-27,2019-11-21
2026-02-27,PF-0006,CL-0004,SYN-EQ-0001,Global Developed Equity Index Fund,Equity,Developed Market Equity,Diversified,Global,USD,8000,227.1,1816800.0,USD,1816800.0,1816800.0,5.0162,168.9,1351200.0,465600.0,34.46,1180920.0,65.0,Daily,2026-02-27,2016-07-04
2026-02-27,PF-0006,CL-0004,SYN-AL-0309,Global Infrastructure Debt Fund,Alternatives,Private Credit,Infrastructure,Global,USD,18000,104.8,1886400.0,USD,1886400.0,1886400.0,5.2084,100.0,1800000.0,86400.0,4.8,0.0,0.0,Quarterly Gate,2026-02-27,2023-04-17
2026-02-27,PF-0006,CL-0004,SYN-CA-0601,USD Call Deposit,Cash and Equivalents,Deposit,Cash,Global,USD,1200000,1.0,1200000.0,USD,1200000.0,1200000.0,3.3132,1.0,1200000.0,0.0,0.0,1080000.0,90.0,Daily,2026-02-27,2012-07-01
2026-02-27,PF-0006,CL-0004,SYN-CA-0607,USD Money Market Fund,Cash and Equivalents,Money Market,Cash,Global,USD,8000,103.4,827200.0,USD,827200.0,827200.0,2.2839,96.4,771200.0,56000.0,7.26,744480.0,90.0,Daily,2026-02-27,2022-01-10
2026-03-31,PF-0006,CL-0004,SYN-FI-0201,US Treasury 2.375% due 2045,Fixed Income,Government Bond,Sovereign,North America,USD,90000,62.8,5652000.0,USD,5652000.0,5652000.0,16.4271,94.6,8514000.0,-2862000.0,-33.62,5086800.0,90.0,Daily,2026-03-31,2020-08-12
2026-03-31,PF-0006,CL-0004,SYN-FI-0203,Global Investment Grade Corporate Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Global,USD,55000,99.6,5478000.0,USD,5478000.0,5478000.0,15.9214,104.8,5764000.0,-286000.0,-4.96,4108500.0,75.0,Daily,2026-03-31,2019-05-30
2026-03-31,PF-0006,CL-0004,SYN-FI-0204,Asia Investment Grade Credit Fund,Fixed Income,Investment Grade Credit,Corporate,Asia,USD,50000,95.8,4790000.0,USD,4790000.0,4790000.0,13.9218,100.2,5010000.0,-220000.0,-4.39,3592500.0,75.0,Daily,2026-03-31,2021-01-18
2026-03-31,PF-0006,CL-0004,SYN-FI-0206,Pacific Rim Bank 4.75% Perpetual,Fixed Income,Subordinated Perpetual,Financials,Asia,USD,45000,89.4,4023000.0,USD,4023000.0,4023000.0,11.6925,99.4,4473000.0,-450000.0,-10.06,2011500.0,50.0,Weekly,2026-03-31,2021-06-24
2026-03-31,PF-0006,CL-0004,SYN-FI-0210,Emerging Market Sovereign Bond Fund,Fixed Income,Emerging Market Debt,Sovereign,Emerging Markets,USD,30000,87.4,2622000.0,USD,2622000.0,2622000.0,7.6206,96.1,2883000.0,-261000.0,-9.05,1442100.0,55.0,Daily,2026-03-31,2022-09-13
2026-03-31,PF-0006,CL-0004,SYN-EQ-0024,Singapore REIT Income Fund,Equity,Real Estate Securities,Real Estate,Singapore,SGD,40000,113.8,4552000.0,USD,3409737.83,3409737.83,9.9101,128.4,3981395.35,-571657.52,-14.36,1875355.81,55.0,Daily,2026-03-31,2018-03-06
2026-03-31,PF-0006,CL-0004,SYN-EQ-0009,Global Listed Infrastructure Fund,Equity,Developed Market Equity,Utilities,Global,USD,20000,138.9,2778000.0,USD,2778000.0,2778000.0,8.074,108.2,2164000.0,614000.0,28.37,1805700.0,65.0,Daily,2026-03-31,2019-11-21
2026-03-31,PF-0006,CL-0004,SYN-EQ-0001,Global Developed Equity Index Fund,Equity,Developed Market Equity,Diversified,Global,USD,8000,223.0,1784000.0,USD,1784000.0,1784000.0,5.1851,168.9,1351200.0,432800.0,32.03,1159600.0,65.0,Daily,2026-03-31,2016-07-04
2026-03-31,PF-0006,CL-0004,SYN-AL-0309,Global Infrastructure Debt Fund,Alternatives,Private Credit,Infrastructure,Global,USD,18000,102.1,1837800.0,USD,1837800.0,1837800.0,5.3414,100.0,1800000.0,37800.0,2.1,0.0,0.0,Quarterly Gate,2026-03-31,2023-04-17
2026-03-31,PF-0006,CL-0004,SYN-CA-0601,USD Call Deposit,Cash and Equivalents,Deposit,Cash,Global,USD,1200000,1.0,1200000.0,USD,1200000.0,1200000.0,3.4877,1.0,1200000.0,0.0,0.0,1080000.0,90.0,Daily,2026-03-31,2012-07-01
2026-03-31,PF-0006,CL-0004,SYN-CA-0607,USD Money Market Fund,Cash and Equivalents,Money Market,Cash,Global,USD,8000,104.0,832000.0,USD,832000.0,832000.0,2.4181,96.4,771200.0,60800.0,7.88,748800.0,90.0,Daily,2026-03-31,2022-01-10
2026-06-30,PF-0006,CL-0004,SYN-FI-0201,US Treasury 2.375% due 2045,Fixed Income,Government Bond,Sovereign,North America,USD,90000,59.9,5391000.0,USD,5391000.0,5391000.0,15.961,94.6,8514000.0,-3123000.0,-36.68,4851900.0,90.0,Daily,2026-06-30,2020-08-12
2026-06-30,PF-0006,CL-0004,SYN-FI-0203,Global Investment Grade Corporate Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Global,USD,55000,98.1,5395500.0,USD,5395500.0,5395500.0,15.9744,104.8,5764000.0,-368500.0,-6.39,4046625.0,75.0,Daily,2026-06-30,2019-05-30
2026-06-30,PF-0006,CL-0004,SYN-FI-0204,Asia Investment Grade Credit Fund,Fixed Income,Investment Grade Credit,Corporate,Asia,USD,50000,94.6,4730000.0,USD,4730000.0,4730000.0,14.004,100.2,5010000.0,-280000.0,-5.59,3547500.0,75.0,Daily,2026-06-30,2021-01-18
2026-06-30,PF-0006,CL-0004,SYN-FI-0206,Pacific Rim Bank 4.75% Perpetual,Fixed Income,Subordinated Perpetual,Financials,Asia,USD,45000,86.2,3879000.0,USD,3879000.0,3879000.0,11.4845,99.4,4473000.0,-594000.0,-13.28,1939500.0,50.0,Weekly,2026-06-30,2021-06-24
2026-06-30,PF-0006,CL-0004,SYN-FI-0210,Emerging Market Sovereign Bond Fund,Fixed Income,Emerging Market Debt,Sovereign,Emerging Markets,USD,30000,86.1,2583000.0,USD,2583000.0,2583000.0,7.6474,96.1,2883000.0,-300000.0,-10.41,1420650.0,55.0,Daily,2026-06-30,2022-09-13
2026-06-30,PF-0006,CL-0004,SYN-EQ-0024,Singapore REIT Income Fund,Equity,Real Estate Securities,Real Estate,Singapore,SGD,40000,111.9,4476000.0,USD,3327881.04,3327881.04,9.8528,128.4,3981395.35,-653514.31,-16.41,1830334.57,55.0,Daily,2026-06-30,2018-03-06
2026-06-30,PF-0006,CL-0004,SYN-EQ-0009,Global Listed Infrastructure Fund,Equity,Developed Market Equity,Utilities,Global,USD,20000,137.2,2744000.0,USD,2744000.0,2744000.0,8.1241,108.2,2164000.0,580000.0,26.8,1783600.0,65.0,Daily,2026-06-30,2019-11-21
2026-06-30,PF-0006,CL-0004,SYN-EQ-0001,Global Developed Equity Index Fund,Equity,Developed Market Equity,Diversified,Global,USD,8000,234.2,1873600.0,USD,1873600.0,1873600.0,5.5471,168.9,1351200.0,522400.0,38.66,1217840.0,65.0,Daily,2026-06-30,2016-07-04
